Id,Name,Gender,Age
R2439,Gei,M,20
R2440,its all a scam,M,20
R2441,Nigel,M,20
R2442,Christ is King,M,20
R2443,Eric Hinkle,M,20
R2444,Emily Gibbs,M,20
R2445,Thomas Hasslen,M,20
R2446,A.Dub,M,20
R2447,"Cinnamon Bun ,",M,20
R2448,The Bumble,M,20
R2449,Wyatt McPatriot,M,20
R2450,Mel,M,20
R2451,Soon to Leave This Hellscape,M,20
R2452,Original Spike1962,M,20
R2453,Susan Ives,M,20
R2454,Provost Atticus,M,20
R2455,Yoshua Gilbert,M,20
R2456,Ken Lonquest,M,20
R2457,The Eye in the Sky Paying Attention,M,20
R2458,Raymarie,M,20
R2459,Giacomo Volpe ,M,20
R2460,Trump 45 47,M,20
R2461,Robert McLaughlin,M,20
R2462,,M,20
R2463,"Jordan, President Trump Supporter, Vegan Patriot",M,20
R2464,,M,20
R2465,Patricia McNeal,M,20
R2466,Faith over Fear Trump 2024 or B4,M,20
R2467,Ali Adair ,M,20
R2468,Mark Lewis,M,20
R2469,BriBri,M,20
R2470,Valerie Morrison - America First,M,20
R2471,Raul Sanchez,M,20
R2472,Lola Wood,M,20
R2473,Karla,M,20
R2474,Al Sadius,M,20
R2475,Marito ,M,20
R2476,MXMXMX,M,20
R2477,Ruth Cheatham,M,20
R2478,Punkin3,M,20
R2479,1.0 American/Man,M,20
R2480,George William,M,20
R2481,Celia,M,20
R2482,iznril,M,20
R2483,Proud Trump Supporter,M,20
R2484,Matt Morris,M,20
R2485,Mike D,M,20
R2486,Rla,M,20
R2487,Oakland Niner ,M,20
R2488,Amy,M,20
R2489,"For God, Family  Country ",M,20
R2490,RabidEagle,M,20
R2491,News News News,M,20
R2492,Debbie ,M,20
R2493,Ellie A,M,20
R2494,Johnny James,M,20
R2495,Steve Hart,M,20
R2496,Brandon Larson,M,20
R2497,Mark Poloncarz,M,20
R2498,Alex De St Germain,M,20
R2499,RU4USA,M,20
R2500,Trump2024nomatterwhat,M,20
R2501,Welcome to MAGA world.,M,20
R2502,Edward Rodriguez,M,20
R2503,Jason the commenter,M,20
R2504,Miss Freda,M,20
R2505,Simon Dub,M,20
R2506,Dave Koffer,M,20
R2507,Gigi J. Trump,M,20
R2508,Radio Cuervo Latin 2,M,20
R2509,Cheryl ChamplinCalen,M,20
R2510,Operation Unknown ,M,20
R2511,PSU7893,M,20
R2512,Francine,M,20
R2513,Lumpy Dumpy,M,20
R2514,Brianna Macey,M,20
R2515,Plainview8585,M,20
R2516,PATRIOTIC LADY,M,20
R2517,Tamara Morley Tami,M,20
R2518,edward turello,M,20
R2519,pat taylor,M,20
R2520,Jay Stone,M,20
R2521,ElleF,M,20
R2522,Sherry Touchton,M,20
R2523,I,M,20
R2524,DE Conservative 23,M,20
R2525,axnerj,M,20
R2526,Judge Death,M,20
R2527,Border Patriot,M,20
R2528,SwissArmyTenor,M,20
R2529,Christian Caryl,M,20
R2530,Not Woke,M,20
R2531,Nativenolagal,M,20
R2532,IAO,M,20
R2533,ALEJANDRO OLMOS,M,20
R2534,Rae Venn,M,20
R2535,Not Today Colonizer  LandBack,M,20
R2536,BitingOnTinfoil,M,20
R2537,Dia,M,20
R2538,Jessica Zimmer,M,20
R2539,Marcus,M,20
R2540,Luke MD,M,20
R2541,America First Conservative,M,20
R2542,EyesWideOpen,M,20
R2543,Angrman,M,20
R2544,Best Neighbor,M,20
R2545,American,M,20
R2546,Free Out West,M,20
R2547,Cale Scheidegger,M,20
R2548,Anti trust laws,M,20
R2549,Anti-Woke,M,20
R2550,Ellen Mongan,M,20
R2551,butxh,M,20
R2552,IHeartDagny,M,20
R2553,Karlucha,M,20
R2554,Diane P,M,20
R2555,Hobson MCCain Jr.,M,20
R2556,RobUnapologetic Trump Loyalist,M,20
R2557,Gambino,M,20
R2558,Hopeful Patriot,M,20
R2559,Dixie s America  Trump,M,20
R2560,CHS,M,20
R2561,Ripley ,M,20
R2562, Rhody ,M,20
R2563,Guy LaBar,M,20
R2564,Chuck Griggs,M,20
R2565,Tartufi ,M,20
R2566,Trent Lalonde   ,M,20
R2567,Kay Haydon,M,20
R2568,Richard Batchelor,M,20
R2569,The Chosen One,M,20
R2570,We deserve whats happening now.,M,20
R2571,The Rake,M,20
R2572,Evyn Alexander,M,20
R2573,RJBIII,M,20
R2574,Mara,M,20
R2575,Brownie Gurl,M,20
R2576,ann,M,20
R2577,NyanTrump,M,20
R2578,Queen Chimerazilla  ,M,20
R2579,Steve Pran,M,20
R2580,James Tate,M,20
R2581,Jason Overstreet,M,20
R2582,Clem,M,20
R2583,Right hand man,M,20
R2584,Sweden4Trump,M,20
R2585,Its Trumps World ,M,20
R2586,Person Experiencing Texan-ness,M,20
R2587,Jazz Drummer,M,20
R2588,alumi misomer,M,20
R2589,Raymond C Maitland,M,20
R2590,Shelby Grace OShea,M,20
R2591,Tero Kuittinen,M,20
R2592,K. Z. Snow,M,20
R2593,Trump Victory,M,20
R2594,@72ps,M,20
R2595,KadaCombs,M,20
R2596,,M,20
R2597,bruce harriman,M,20
R2598,Sapper,M,20
R2599,ABC News Live,M,20
R2600,Al Greens Pimp Cane,M,20
R2601,Matthew Edmonson,M,20
R2602,Linda Catalina,M,20
R2603,Adub,M,20
R2604,Kentucky Spirits  ,M,20
R2605,TPBlue ,M,20
R2606,Nancy A Banker,M,20
R2607,Holy Smokes,M,20
R2608,Matthew     ,M,20
R2609,Clutch Cargo Cult.,M,20
R2610,Cooler heads  ,M,20
R2611,Cheap  Crass,M,20
R2612,"Carolyn Barber, MD",M,20
R2613,Helios Eusebio ,M,20
R2614,Bq11,M,20
R2615,X-ing eXes,M,20
R2616,DefenderofChrist,M,20
R2617,"gigimac.bsky.social, Pro , Fck Putin  Trump.",M,20
R2618,Christian Eidem ,M,20
R2619,Clint Johnson,M,20
R2620,Alex Jones TV,M,20
R2621,John Elkins Sr,M,20
R2622,Linda Mitchell,M,20
R2623,Mike Lamb,M,20
R2624,Lawton,M,20
R2625,OVBoss,M,20
R2626,Newman,M,20
R2627,Terie Milburn,M,20
R2628,Acerths Ace Thirsk  ,M,20
R2629,whiteaglesoring,M,20
R2630,Robert Taylor,M,20
R2631,El Trump Rex,M,20
R2632,Chili Dog,M,20
R2633,Nick,M,20
R2634,double standard,M,20
R2635,slyweazal,M,20
R2636,DoctorBritain,M,20
R2637,Gary Hollis,M,20
R2638,Trump.AI,M,20
R2639,Joe Six-Pack,M,20
R2640,Vice Man,M,20
R2641,Marc Xavier Adams,M,20
R2642,Jackie Jaxster,M,20
R2643,Daniel Towey,M,20
R2644,RedNoteid- Burnzotron123,M,20
R2645,Mike Walz,M,20
R2646,DEMOCRATIC American Flag Patriot,M,20
R2647,Criptotime,M,20
R2648,Brett Murphy,M,20
R2649,BestisYettoCome,M,20
R2650,Sick and Tired,M,20
R2651,TRUMP WON ,M,20
R2652,Joanne,M,20
R2653,wek,M,20
R2654,Jose W,M,20
R2655,Donald Trump Christ follower,M,20
R2656,T ,M,20
R2657,Ali Molina,M,20
R2658,RufusXavier,M,20
R2659,TenTun 2001,M,20
R2660,Nicky ,M,20
R2661,Reid Ribble,M,20
R2662,phil-i-am,M,20
R2663,Loren Bordeaux,M,20
R2664,Just another Florida deplorable,M,20
R2665,Lujan,M,20
R2666,Brian D Brown,M,20
R2667,David ProChoice  LGBTQ,M,20
R2668,Em,M,20
R2669,Anna Khachiyan,M,20
R2670,Rogelio DaPrince,M,20
R2671,Bryan Bernicky ,M,20
R2672,Molly Pitcher,M,20
R2673,Heitor Santana,M,20
R2674,Mercedes Schlapp,M,20
R2675,Claudio Ortizbelgoff,M,20
R2676,Ashley Berryhill ,M,20
R2677,"Kathi, spay/neuter your pets",M,20
R2678,anonimobits,M,20
R2679,Denise Parsons,M,20
R2680,XX1133122111,M,20
R2681,Angus Johnston,M,20
R2682,musicandsportsguy,M,20
R2683,Konspiracy,M,20
R2684,RiftTV,M,20
R2685,Wendall,M,20
R2686,HonestJohn,M,20
R2687,Gonzalo Agustin Fernandez de Azcarate,M,20
R2688,Robin Hager,M,20
R2689,coloRADo American Girl,M,20
R2690,Dudeman,M,20
R2691,Donna Archibald ,M,20
R2692,Lisbeth,M,20
R2693,Coleman Moreing,M,20
R2694,M. A. Cummings,M,20
R2695,"Clumsy Ninja  ,  ",M,20
R2696,Scarcely Saved,M,20
R2697,Trump Cultist Clownery,M,20
R2698,Maj Djinn,M,20
R2699,Robert Dienert,M,20
R2700,Alan Cornett,M,20
R2701,Zeeshan Hussain Cheema  ,M,20
R2702,Conservative Patriot ,M,20
R2703,clkiwce,M,20
R2704,Jerry Schwartz,M,20
R2705,pammie,M,20
R2706,alisone,M,20
R2707,TRUMP 2024-- Fuck-JBFKHFDNCGENX,M,20
R2708,The Sarcasticat,M,20
R2709,PC Tunney,M,20
R2710,Alka Selzer,M,20
R2711,Helen Aguirre Ferr,M,20
R2712,Rushbaby12,M,20
R2713,THE GOOSE GIRL  Sylvias mother said... ,M,20
R2714,pugster,M,20
R2715,Jessica Vaugn,M,20
R2716,Phoebe Black,M,20
R2717,Gary   ,M,20
R2718,DonKeebalz,M,20
R2719,Kkjj,M,20
R2720,Jeffrey Deitrick,M,20
R2721,Hernando Jose Martinez,M,20
R2722,vince eboundane,M,20
R2723,JRN,M,20
R2724,Charles,M,20
R2725,Bill Navari,M,20
R2726,Chipmaster69,M,20
R2727,Mark Pyron,M,20
R2728,Missileman,M,20
R2729,scar,M,20
R2730,Lady di  A Baby WhispererCrypto Princess,M,20
R2731,OldHippieBoomerU Trump UltraMAGAMAHA USA,M,20
R2732,Mike Balboni,M,20
R2733,Google Sayanim,M,20
R2734,RandomHappyAmerican,M,20
R2735,Pangloss,M,20
R2736,StreamCatcher Chris,M,20
R2737,One of Trumps Army,M,20
R2738,Greg Krieg,M,20
R2739,Jackie Curry,M,20
R2740,Consumer,M,20
R2741,  Wiffleball Tony ,M,20
R2742,,M,20
R2743,Pro-life.,M,20
R2744,Mischelynn Scarlatelli,M,20
R2745,Julenejp,M,20
R2746,reeg,M,20
R2747,Maribeth Cordesman,M,20
R2748,Jihn,M,20
R2749,Kristy Christensen ,M,20
R2750,ModeratesNeedToRunTheUS,M,20
R2751,Juxtapose,M,20
R2752,Iurich xVx,M,20
R2753,Leasha Knight ,M,20
R2754,Rock Man,M,20
R2755,We The People,M,20
R2756,HalaArafa,M,20
R2757,amg,M,20
R2758,Bryan B.,M,20
R2759,KnightBreed,M,20
R2760,Unsalvageable,M,20
R2761,gdiloren,M,20
R2762,Just An Ordinary Guy,M,20
R2763,Thomas Russ,M,20
R2764,Boycott Tesla ,M,20
R2765,Tim Rust,M,20
R2766,Emek Echo,M,20
R2767,NoMonkeyBusiness,M,20
R2768,Merlene Peay,M,20
R2769,Nancy,M,20
R2770,"Random Normie, Citizen of the Golden Age.",M,20
R2771,trish I dissent smith ,M,20
R2772,Jenny Diver  JusticeMatters FBR VOTE BLUE,M,20
R2773,Craven Morehead,M,20
R2774,LibertyGrace,M,20
R2775,Benita,M,20
R2776,FiddleyFud,M,20
R2777,Dawud Ibn Adham,M,20
R2778,,M,20
R2779,violet,M,20
R2780,Turtle,M,20
R2781,Cesar Fernandez-Ch.,M,20
R2782,Allan,M,20
R2783,CharlesNotBronson,M,20
R2784,Idealistme ,M,20
R2785,The Greatest Showman,M,20
R2786,TONE,M,20
R2787,Vernon Radway,M,20
R2788,Jane ,M,20
R2789,@osvaldosantoss,M,20
R2790,CryptoGoneWild,M,20
R2791,neosho tiger,M,20
R2792,MoviesandSports,M,20
R2793,Chase,M,20
R2794,LR,M,20
R2795,Chinese Peasant,M,20
R2796,Matthew Schilling,M,20
R2797,Ellmann,M,20
R2798,Fern J. Goodman,M,20
R2799,Just here for the show,M,20
R2800,Winifred J Cain,M,20
R2801,BotLigmaJohnson,M,20
R2802,Mimi,M,20
R2803,Jerry Jones Jr,M,20
R2804,Blazingprojects,M,20
R2805,Mr.Omar       ,M,20
R2806,Obese Blind American Pocahontas,M,20
R2807,talindo,M,20
R2808,Derek OShea,M,20
R2809,Ellys grandma,M,20
R2810,Wyldepepper  of Biancas KHive ,M,20
R2811,Zerkzees,M,20
R2812,Milton Streets,M,20
R2813,NikkiRivers45,M,20
R2814,Miranda Allen,M,20
R2815,Michael fox,M,20
R2816,YouCanCallMeDee,M,20
R2817,Willy,M,20
R2818,R3LLIKBOON,M,20
R2819,omegahpla ... TRUMP,M,20
R2820,Flynn Zone ,M,20
R2821,Raymond K. Azar ,M,20
R2822,WD HAMMER,M,20
R2823,Eli Afriad   parody,M,20
R2824, Rude Fulk  ,M,20
R2825,BadMadRichard,M,20
R2826,Cobalt,M,20
R2827,Bizarro Trump,M,20
R2828,Michael Scott,M,20
R2829,AUGUSTINE CHIDUBEM,M,20
R2830,Kenny,M,20
R2831,Steve Laughlin,M,20
R2832,Jenasus,M,20
R2833,Scott M. Callan,M,20
R2834,Jeff,M,20
R2835,Jeff McCray,M,20
R2836,Joyce Sipprell,M,20
R2837,Teen Burger,M,20
R2838,Hoodiemarky,M,20
R2839,Ang,M,20
R2840,Trump Lost,M,20
R2841,Don McD,M,20
R2842,Deplorable Blacks for Trump,M,20
R2843,Nikki,M,20
R2844,dpadams6,M,20
R2845,Trumps online war machine,M,20
R2846,Dancin Dave,M,20
R2847, BoPatriot ,M,20
R2848,Ron Crumpton ,M,20
R2849,Warpenwar,M,20
R2850,TYLER,M,20
R2851,John Petkov ,M,20
R2852, Trump 2024 ,M,20
R2853,CryptosYachtBroker,M,20
R2854,Matias Mari 329450,M,20
R2855,SOUTHSIDE ROYALTY,M,20
R2856,tRump is a LOSER,M,20
R2857,Thierry Philippet,M,20
R2858,monsieur moutarde,M,20
R2859,Michael Blakley,M,20
R2860,Sara  ,M,20
R2861,ShaJoa41,M,20
R2862,Rick G. Rosner,M,20
R2863,red jacket,M,20
R2864,Charles X Proxy,M,20
R2865,Alice Francis,M,20
R2866,TECHNOCORP ,M,20
R2867,Cindy James Briggs,M,20
R2868,Kamala Clown World,M,20
R2869,WallyCleaver,M,20
R2870,Pat carbone,M,20
R2871,RightSideAmerican,M,20
R2872,Scott Keeler,M,20
R2873,PBPBS1,M,20
R2874,Vlad the Inhaler,M,20
R2875,EyesForTrump,M,20
R2876,Angela Murnin,M,20
R2877,The Sausage King of Ashland,M,20
R2878,KaTetDihn2024,M,20
R2879,MOIZ ESUFALLY,M,20
R2880,Ex baller,M,20
R2881,Mongo53,M,20
R2882,Its Just Numbers,M,20
R2883,A,M,20
R2884,Ken Hardin,M,20
R2885,Tammy Cato,M,20
R2886,Ron Kaiser,M,20
R2887,mail2dawn,M,20
R2888,gary,M,20
R2889,Anella Writes,M,20
R2890,All Things Crime,M,20
R2891,glorys Donald J. Trump 47/Kennedy MAGA/MAHA,M,20
R2892,Arnold Murphy,M,20
R2893,Leggo Brando,M,20
R2894,SchrodingersDocuments,M,20
R2895,cassius,M,20
R2896,Cheryl Sparkman,M,20
R2897,Lissa aka Cowboy Killa ,M,20
R2898,Jeremy Baker,M,20
R2899,David Mendez,M,20
R2900,Jeff Richter,M,20
R2901,Laurie O,M,20
R2902,"OhShit...Irish Lord, Viking King",M,20
R2903,Todd,M,20
R2904,JOEL THALL,M,20
R2905,McHNP,M,20
R2906,Divaofthedemic,M,20
R2907,Brian Day,M,20
R2908,RevolutionaryPatriot,M,20
R2909,Judy Judy Judy ,M,20
R2910,Island Life,M,20
R2911,Ted,M,20
R2912,Thomas Gibbar,M,20
R2913,Jason Jones,M,20
R2914,Jimmy Lee,M,20
R2915,Jake Iverson,M,20
R2916,Apple Lamps,M,20
R2917,Marcpatriot,M,20
R2918,Ivonne Kinser,M,20
R2919,Buksterlin,M,20
R2920,Fares Adam,M,20
R2921,John Fox,M,20
R2922,Amy Hopkins,M,20
R2923,Kyle York,M,20
R2924,CMFFL82,M,20
R2925,Diana Krummel,M,20
R2926,Aniroc.Barr,M,20
R2927,Du. Lus Alberto Zambon,M,20
R2928,Kdubb,M,20
R2929,WLMKs Grandpa,M,20
R2930,Agerico De Villa,M,20
R2931,nini,M,20
R2932,Noneya,M,20
R2933,proud liberal,M,20
R2934,madelaine irene,M,20
R2935,rustin mahan,M,20
R2936,Goodvibes,M,20
R2937,Doug Kalka,M,20
R2938,marilyn pickens,M,20
R2939,PSSN3,M,20
R2940,Eleanor Estavillo,M,20
R2941,Heather Greaves,M,20
R2942,Corey Smith,M,20
R2943,tenaci,M,20
R2944,Shina Bam  ,M,20
R2945,SaveAslave,M,20
R2946,Denning,M,20
R2947,Tad Toring,M,20
R2948,Grant H,M,20
R2949,Revoke The 16th,M,20
R2950,BEIRE ONE ORTIZ,M,20
R2951,Villager Greene Preservation Society,M,20
R2952,NavyNursePractitioner retired,M,20
R2953,Andy Dai,M,20
R2954,HuggyBear,M,20
R2955,Albezi9,M,20
R2956,Mojo,M,20
R2957,Bonnie Kaster,M,20
R2958,Carolyn Casey,M,20
R2959,Brian,M,20
R2960,TRUMP WATCH by InspoNews - Federico Cardella,M,20
R2961,sEaN GoHabsGo ,M,20
R2962,Reese Pond,M,20
R2963,Golden Age Of America,M,20
R2964,Nancy S. Price,M,20
R2965,SYBILLE FORTIN,M,20
R2966,kathy,M,20
R2967,Ed-Lane,M,20
R2968,investor 61,M,20
R2969,HansMom,M,20
R2970,Gregory Fowler,M,20
R2971,Pam Donovan,M,20
R2972,Ms.Renay,M,20
R2973,Trump overturned Roe,M,20
R2974,Mark W. Smith/2A Scholar,M,20
R2975,Clarence Thomas Worst Nightmare,M,20
R2976,Trevor Fitzgibbon,M,20
R2977,RadioSilent,M,20
R2978,Daniel Rebolledo,M,20
R2979,jenn mcdavitt,M,20
R2980,NJBeachBuggy,M,20
R2981,Keysdweller,M,20
R2982,S0L,M,20
R2983,Ajay Chand,M,20
R2984,Alejandro Guzman,M,20
R2985,Vote Hard Again,M,20
R2986,William Goldrick,M,20
R2987,Tijuanasmalls ,M,20
R2988,Denrael,M,20
R2989,SmartChick resist ,M,20
R2990,David Rea,M,20
R2991,Steve S. ,M,20
R2992,Kim,M,20
R2993,Dave Hunter,M,20
R2994,Bet,M,20
R2995,TPS Report  ,M,20
R2996,Deb,M,20
R2997,David Prather,M,20
R2998,Lou Penrose,M,20
R2999,Mary Jane,M,20
R3000,Holden,M,20
R3001,RLR,M,20
R3002,Kristine Lund,M,20
R3003,Kamala Harris  Joe Biden Parody,M,20
R3004,Prom King,M,20
R3005,KeoweeGal,M,20
R3006,kytVll,M,20
R3007,Mark Dobler,M,20
R3008,Rapture Watchman  ,M,20
R3009,Jimmy D,M,20
R3010,C21,M,20
R3011,Matthew Leo Birzer P.E.,M,20
R3012,SlickRick1972,M,20
R3013,The Tariff Man Can ,M,20
R3014,Matthew Ross,M,20
R3015,Bruce Dinger,M,20
R3016,super Man,M,20
R3017,DonaldTrump Fan ,M,20
R3018,David Guajardo,M,20
R3019,CoachLife,M,20
R3020,Patsy McDaniel,M,20
R3021,Veggie Dave,M,20
R3022,Target War Room,M,20
R3023,KimHawk,M,20
R3024,RUUPTOIT,M,20
R3025,The Autarch,M,20
R3026,IntegralAnswers,M,20
R3027,Paul Le Meur,M,20
R3028,Arsys Cats,M,20
R3029,Jay Gaudinier,M,20
R3030,Dark Hyacinth,M,20
R3031,Trump Barbado,M,20
R3032,DG I Voted For Trump,M,20
R3033,Yoghurt the Greek,M,20
R3034,Bella K USE YOUR VOICE,M,20
R3035,"Papi Pizza, that guy.",M,20
R3036,Anthony Wilson ,M,20
R3037,Chandler Land,M,20
R3038,Joshua Baker,M,20
R3039, TRUMP 2024 GO OUT AND VOTE ,M,20
R3040,Fuck Arkansas,M,20
R3041,djheadrick,M,20
R3042,golfur,M,20
R3043,David Anderson,M,20
R3044,Consider Me Deactivated - FUCK TRUMP,M,20
R3045,Catherine Jefferson ergoone.bsky.social,M,20
R3046,Deej,M,20
R3047,OpenDebates,M,20
R3048,Sheri akaSolana,M,20
R3049,Lady Shadowban ,M,20
R3050,Hugh c,M,20
R3051,pbpianoman,M,20
R3052,SOB I Am IN,M,20
R3053,Jane Wisdom,M,20
R3054,officebob,M,20
R3055,Jo Reitkopp ,M,20
R3056,Daemon Palyaco,M,20
R3057,John Hyman,M,20
R3058,Trump for ADX Florence 2024 ,M,20
R3059,TheBeerBrewer,M,20
R3060,PauL L. Muckle.,M,20
R3061,jokelley,M,20
R3062,  ,M,20
R3063,aka,M,20
R3064,Pass The Mic,M,20
R3065,cobaltblue,M,20
R3066,follow me for nuance news,M,20
R3067,Shilpa Verma,M,20
R3068,AmericanWoman,M,20
R3069,LionHearted,M,20
R3070,Curiosity Curator,M,20
R3071,Skankhunt42,M,20
R3072,Truth Hurts,M,20
R3073,misophonia nervosa,M,20
R3074,We LOVE Trump,M,20
R3075,Cyndi Custer,M,20
R3076,Debbi Wynne,M,20
R3077,Dr Mariana Claire Marinovic ,M,20
R3078,captive dreamer,M,20
R3079,Jenny Frecklington-Jones OnBlueSkySocialAlso,M,20
R3080,Dictator Don Shithispants Trump,M,20
R3081,mob,M,20
R3082,JES,M,20
R3083,Trump speeches by Alice,M,20
R3084,AtomicAJ74,M,20
R3085,Kano,M,20
R3086,Tom S,M,20
R3087,carol fernandez,M,20
R3088,darlene seeger,M,20
R3089,John Ziegler,M,20
R3090,GLORIA BREDEHOEFT,M,20
R3091,2cents,M,20
R3092,gunsandrockets,M,20
R3093,PDP00000001 ,M,20
R3094,Bahamas124,M,20
R3095,annetravel1,M,20
R3096,Mary Shilow,M,20
R3097,Bee Bee ,M,20
R3098,Rusty Antel ,M,20
R3099,Free Trump Official,M,20
R3100,Ladyred VetsResistSupportSquadron,M,20
R3101,Michael Sparger,M,20
R3102,jeffersonG,M,20
R3103,OREN,M,20
R3104,Joel,M,20
R3105,Robert Kjelsrud,M,20
R3106,Pat Sealy,M,20
R3107,dinoraye,M,20
R3108,MirrorMan,M,20
R3109,Sally Canfield ,M,20
R3110,Barbara Hoffmann,M,20
R3111,XY can NEVER equal XX,M,20
R3112,Emmawatsonssaggytits,M,20
R3113,Sheryl Toth,M,20
R3114,BEEKIND,M,20
R3115,Ari M. Eden,M,20
R3116,Bill Randol,M,20
R3117,chuckm. moving to bsky.social ,M,20
R3118,Marlene Robertson,M,20
R3119,Mr. Pop Tart,M,20
R3120,Kat Hart,M,20
R3121,Jeff The Jefe,M,20
R3122,T Anderson ,M,20
R3123,Peace and Love to all the good people,M,20
R3124,Jonathan,M,20
R3125,The voice of reason,M,20
R3126,MAGAGATOR,M,20
R3127,GSY,M,20
R3128,Mase55,M,20
R3129,SamSung,M,20
R3130,BleachOD,M,20
R3131,OctoMatt2,M,20
R3132,Michael McMillan,M,20
R3133,TRUMP COUNTRY USA/@LauraLeeBordas,M,20
R3134,ApolloPhoebus,M,20
R3135,Dharamraj Yadav,M,20
R3136,Clint Brooks ,M,20
R3137,vlo vlo,M,20
R3138,Brotha FromAnothaMotha,M,20
R3139,Lucy Wells,M,20
R3140,Peter,M,20
R3141,giggitty08,M,20
R3142,Pansophic.,M,20
R3143,Rick Myles,M,20
R3144,Carmine,M,20
R3145,Rico,M,20
R3146,Javeenci,M,20
R3147,Donald J. Trump Parody,M,20
R3148,charles alvarado,M,20
R3149,Vinayakjeev,M,20
R3150,More Than,M,20
R3151,Lisa Marie,M,20
R3152,KAR120C,M,20
R3153,Hawthorne Abendsen III ,M,20
R3154,Harry Assman,M,20
R3155,Equalizer,M,20
R3156,America First,M,20
R3157,Steph  TRUMP 45-47 ,M,20
R3158,Michael Downard,M,20
R3159,Ben Taylor,M,20
R3160,Garry B,M,20
R3161,Sam DeMarco ,M,20
R3162,Dan noringer,M,20
R3163,Frank Ferriolo,M,20
R3164,Dianne Seguin,M,20
R3165,taco enthusiast,M,20
R3166,Pat Fuller KeeperOfTheFlame  ,M,20
R3167,Gazpacho Policewoman   ,M,20
R3168,Douhood,M,20
R3169,David V Kiser,M,20
R3170,Winston Johnson ,M,20
R3171,Patriot princess,M,20
R3172,Kim Watson aka CatWoman,M,20
R3173,No More Trump,M,20
R3174,America,M,20
R3175,"Ronald D. Harrison, Jr., M.Div., M.Ed., Ed.S.",M,20
R3176,Ed McBride ,M,20
R3177,Veronica Rose,M,20
R3178,TheBadgerJohn,M,20
R3179,SheilaProud Patriot,M,20
R3180,    ,M,20
R3181,Shumei@,M,20
R3182,Jeffery Moore,M,20
R3183,Tam Robertson,M,20
R3184,Harley D Smith,M,20
R3185,GamePolitik,M,20
R3186,martybecker123,M,20
R3187,connumist nation,M,20
R3188,Pizza and Tariff expert,M,20
R3189,BinNA,M,20
R3190,Stacy Adelizzi,M,20
R3191,Justifi,M,20
R3192,Renae M.,M,20
R3193,BPGlass,M,20
R3194,Sue,M,20
R3195,edna wilkinson,M,20
R3196,J M Maine,M,20
R3197, THEE Crones for KamalaHarris2024 ,M,20
R3198,Julie Fraser ,M,20
R3199,Steven M.Y.,M,20
R3200,Kelly Ribar,M,20
R3201,Gary  Bernice Macyk,M,20
R3202,Camel Fox,M,20
R3203,Brandon,M,20
R3204,Autos Pueblo,M,20
R3205,Jen C,M,20
R3206,Kevin Smith,M,20
R3207,Jason Gots,M,20
R3208,DJW,M,20
R3209,Bill Bange,M,20
R3210,die behind the wheel,M,20
R3211,Forrest Story,M,20
R3212,Here For Trump,M,20
R3213,jlkinok,M,20
R3214,John Smith,M,20
R3215,young yun,M,20
R3216,Donald Brascoe,M,20
R3217,Xelen,M,20
R3218,AOC Parody,M,20
R3219,Suzanne Bird,M,20
R3220,Beth Varney,M,20
R3221,Barbara May,M,20
R3222,Tommy G Goodman,M,20
R3223,West Coast Muppet,M,20
R3224,Disaffected Scientist,M,20
R3225,SharonKP AUDIT EVERYTHING,M,20
R3226,Joey franko,M,20
R3227,Rhonda Norman Taylor,M,20
R3228,victor correa,M,20
R3229,LaSanya Rucker,M,20
R3230,Robespierre,M,20
R3231,PornHideout.com,M,20
R3232,Linda Little,M,20
R3233,Conservative Cali,M,20
R3234,"Dr. Venkman, 2 PhDs",M,20
R3235,Mike Rose Research,M,20
R3236,Miss M,M,20
R3237,Straight White Male,M,20
R3238,TJ,M,20
R3239,Tracy Henning,M,20
R3240,Vicki Chism,M,20
R3241,Debra Schwager,M,20
R3242,lady4liberty,M,20
R3243,LMurray,M,20
R3244,WitchKingOfAngmar,M,20
R3245,Patsy Hall Laufer,M,20
R3246,Pro2kall,M,20
R3247,Magnum PI,M,20
R3248,Lawrence Brian Schwartz,M,20
R3249,Pamela Burton,M,20
R3250,OReilly,M,20
R3251,DeplorableMe,M,20
R3252,George Takei,M,20
R3253,Kimberly Cromwell,M,20
R3254,MagicalNature,M,20
R3255,Nicolette,M,20
R3256,USA News,M,20
R3257,Investing in Americas Future.,M,20
R3258,Leo The Lion,M,20
R3259,Denise,M,20
R3260,Landon,M,20
R3261,Liberty 7 USA,M,20
R3262,Mattie,M,20
R3263,Winston Smith,M,20
R3264,Donald Convicted Felon Trump,M,20
R3265,Anabomb25,M,20
R3266,Richard Lennon,M,20
R3267,ABC22  FOX44,M,20
R3268,Harpazo,M,20
R3269,Holy Bullies,M,20
R3270,Stephen The Yellow Dart Schutt,M,20
R3271,Diane Bosan,M,20
R3272,34 for 34,M,20
R3273,Stephen Hopkins,M,20
R3274,T. M.,M,20
R3275,Cosisiwa Shamatari,M,20
R3276,al.x.t,M,20
R3277,TheDebWorkout,M,20
R3278,Freedom Lover,M,20
R3279,Fred,M,20
R3280,Peter Kemzura,M,20
R3281,White Oak,M,20
R3282,14th Amendment Section 3 NOW,M,20
R3283,Save America Trump 2024,M,20
R3284,Jeremy Vance,M,20
R3285,PawPawG,M,20
R3286,Renee Hanselman,M,20
R3287,Mark,M,20
R3288,Evi1986,M,20
R3289,Jean-Paul,M,20
