"UserId","PostId","TimeStamp","Content"
"D294","P294","0","I am voting for Joe Biden this fall.

Please follow all who like this video and retweet it

#JoeBiden2024 

https://t.co/uYxUaQvdFz"
"D295","P295","0","#JOEBIDEN #BIGBOYPRESSCONFERENCE #JOEMUSTGO #STEPASIDEJOE #PRESIDENTIALELECTION2024
Clair, Jeffrey St. Big Boy Biden in His Own Words CounterPunch, 15 Jul 2024 https://t.co/jeULicYpAo

Biden held his first press conference in a year last Thursday. His staff had promoted the"
"D285","P296","0","Rep. Adam Schiff calls on Biden to drop out of election contest, warns of losing Congress #Congress #DonaldTrump #JoeBiden #Presidentialelection
https://t.co/VNNIKqG3Hi"
"D297","P297","0","Insider: Biden Read Aides Note Aloud Telling Him You Are Sounding Defensive During Call With House Democrats https://t.co/SKBIGNE6Pf #JoeBiden #HouseDemocrats #Call #defensive"
"D298","P298","0","Could they be talking Biden down just to bring him up later 
Hes not gonna step down and everybody knows that so hello. 
Thats politics people its like that.
Joe Biden is doing great Trump is gonna be on felony probation the end. 
#JoeBiden"
"D299","P299","0"," #Visin360 l Influyente congresista demcrata pide a Biden que renuncie a su candidatura
#JoeBiden #AdamSchiff
https://t.co/vmCokwpPwV"
"D300","P300","0","@LindseyGrahamSC @RepJamesClyburn @henrymcmaster Smells like #Bidens infrastructure deal. Congratulate #JoeBiden for helping take care of the good people of #SouthCarolina."
"D301","P301","0","BIDEN SAYING TOO MUCH HE FORGOT THE SCRIPT  #BIDEN #TRUMP #JOEBIDEN... https://t.co/9UaQAF7Lms via @YouTube"
"D302","P302","0","Fact Check: RNC 2024 Day 2: Fact-checking Kari Lake, Nikki Haleys claims on Bidens immigration record #Illegalimmigration #JoeBiden #Immigrationpolicy #Presidentialelection #Voterfraud
https://t.co/az3oh6nUq3"
"D303","P303","0","The rules have changed. 
#democrats #democratparty #SecretService #BidenDOJ #DOJ #BIDEN #JoeBiden  https://t.co/OmfHWAR9bx"
"D304","P304","0"," #DonaldTrump x #JoeBiden oh and Kamala is saying why did Joe leave Bernie for this loser https://t.co/eduUb2S23B"
"D305","P305","0","Joe Bidens AR-15 Plan Puts Republicans in a Jam #JoeBiden #Republicans #DonaldTrump #FBI #Congress
https://t.co/f86dmGzcHc"
"D306","P306","0","Donald Trump Poll Released After Shooting Raises Eyebrows #DonaldTrump #JoeBiden #Georgia #Pennsylvania #Presidentialelection
https://t.co/h6R7Jbsajh"
"D307","P307","0","AFAIC, and as .@BadBradBerkwitt has said, and Jack has said, the #PEOPLE have spoken. #JoeBiden won the primaries, he IS our candidate. And from .@AdamSchiff to all the insignificant celebs including. @robdelaney, GFY. We need Biden over.the.finish.line. #WeMustDefeatTrump"
"D266","P308","0","Dan Bongino Blows Open Secret Services Failure To Protect Trump #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/TYJpfuYimu"
"D266","P309","0","Police Warned Secret Service They Didnt Have Resources To Cover Building Used By Trump Shooter #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/Gjgvma5cHX"
"D266","P310","0","Trump Ally Peter Navarro Freed From Prison, To Speak At RNC #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/bPnTNA1Lmt"
"D266","P311","0","Column: NBC Newscasts Omit Biden Scolding Lester Holt as a Trump Enabler #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/gZtDU1cQNe"
"D266","P312","0","Anderson Smears Tim Scott As Uncle Tim or Tom After RNC Speech #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/VvhtVmzQlv"
"D313","P313","0","Biden says he knows what a Black job is. Its vice president of the United States. #PresidentoftheUnitedStates #JoeBiden #BarackObama #Presidentialelection
https://t.co/iJE4yFG8wz"
"D266","P314","0","Colbert And Warren Agree: True National Unity Means Passing Gun Control #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/v4GHUPVom2"
"D266","P315","0","Report: Someone Was Supposed to Be Stationed on Roof of Building Used By Trump Shooter But They Didnt Show Up  American Greatness #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/89oiebYdwN"
"D266","P316","0","BREAKING: Would-be assassin Thomas Matthew Crooks was a Trump-hater, former classmate claims #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/614YuE4DSA"
"D317","P317","0","#msnbc,#cnn,#axios,#nytimes,#nbcnews,#abcnews,#JoeBiden,#adamschiff I cant believe Adam Schiff, who is relatively young amp yet has a halting, slow amp annoying speaking style, is actually criticizing J Biden for his communication skills. Yikes. Am I through the looking glass now"
"D318","P318","0","Biden must of had beans #colbertshow #JoeBiden #stephencolbert https://t.co/MsXgdZzq8E"
"D319","P319","0","Rep. Adam Schiff has called upon President Joe Biden to drop out of the 2024 Presidential race. 

Of course, if they both left politics forever, the world would be a brighter place.

Let them walk each other to the door. 

#AdamSchiff #JoeBiden #presidentialdebate #2024"
"D320","P320","0"," #ltimaHora   El presidente de  Estados Unidos, Joe Biden, afirma que reconsiderara su campaa presidencial si un  mdico le diagnosticara un problema grave de salud. 

Crees que se concrete su salida de la carrera electoral 

#JoeBiden #Elecciones2024 https://t.co/WClHpUytWj"
"D321","P321","0","#LTIMAHORA  El presidente de Estados Unidos, Joe Biden, ha declarado que reconsiderara su participacin en la campaa presidencial si un mdico le diagnosticara una condicin mdica grave. 

#RTPesBuenaCompaa #JoeBiden #EEUU #CampaaPresidencial #Salud https://t.co/VooUFDVY3R"
"D322","P322","0","Biden says Kamala Harris could be president amid age concerns #KamalaHarris #JoeBiden #Presidentialelection
https://t.co/v9zm0M3itN"
"D266","P323","0","Trump Ready To Act Immediately As Peace Broker In Russia-Ukraine War Worthy News Radio #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/7jkuibRCoJ"
"D266","P324","0","#Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/IcM8UWr49y"
"D266","P325","0","BREAKING: Speaker Johnson to create task force to investigate Secret Service over Trump assassination attempt  The Right Scoop #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/e7j3KSnfFy"
"D326","P326","0","Biden says hed consider withdrawing from the 2024 race if a medical condition emerges. #2024Election #Biden #PoliticsHub #JoeBiden"
"D327","P327","0","Breaking News Biden there is two types of Bronze Stars and one for Valor and one for doing your job an Officer award. So suck it.
Biden took a swipe at skeptical House Democrats military service during tense Zoom call, report says #JoeBiden #Democrats
https://t.co/hIySsihXPj"
"D328","P328","0","#funny #FJB #BIDEN #JoeBiden https://t.co/yYLTVUd36b"
"D329","P329","0","There you have it: The dems excuse to show #JoeBiden the door before or during the #democrat convention in August, thereby making the way for #Kamala, #MichelleObama or #Newsom but not if #Hunter and Dr. Jill have anything to say about it.

#Biden: I Would Drop Out if"
"D330","P330","0"," #USAeGETTA: ORA IN TV, CANALE 262

 SPECIALE ATTENTATO A #TRUMP 


#BIDEN #JoeBiden vs #TRUMP #DonaldTrump
#LucaMarf @byoblu #USA #USA2024 https://t.co/YhayL6iFyy"
"D266","P331","0","OK  Not That Organized: Fake News CNN Analyst Assures People That Theres No Deep State That Could Take Out Donald Trump - #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/278l34WAoO"
"D266","P332","0","That Sounds Like a No: CNN Correspondent Is Dubious of Secret Service Directors Answer on Beefing Up Trumps Protection - #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  https://t.co/yk7KzekGyd"
"D333","P333","0","#House #Republican Leaders: #Biden Unfit To Be #President. 

#JoeBiden #USA #US #News #Politics  #Trump2024 #MAGA #US #America #Watch #Video #DonaldTrump 

https://t.co/8LkWS7VTfp"
"D266","P334","0","Ted Cruz Explains to Corporate Media His Transition From Trump Opponent to Supporter #Trump2024   #News #VoterFraud #DonaldTrump #LiberalSickness  #MAGA  #joebiden  @tedcruz  https://t.co/qt3q5bBK4T"
"D335","P335","0","The Trump campaign is declining to schedule a vice presidential debate prior to the Democrat Convention.  

To do so would be unfair to Gavin Newsom, JB Pritzker, Gretchen Whitmer, or whoever Kamala Harris picks as her running mate.
#DonaldTrump #VPDebate #KamalaHarris #VPVance https://t.co/8yb0aTgDFh"
"D336","P336","0","@TaraBull808 It would be best to not underestimate Kamala. Despite most Republicans not liking her, she has a great debate track record. She is consistent and will perform better than Biden. She might be the spark to ensure the Democratic Party stays united. #KamalaHarris"
"D337","P337","0","@JoeBiden @KamalaHarris #KamalaHarris you and Biden had an agenda of control, manipulation, fraud, destruction to the united states. You dont care about us. We see everything you do say and if youre smart we know how you feel about us lower class people. You are senile and Id never stand with you"
"D338","P338","0","Biden suggests Kamala Harris could be president, praising her leadership at the NAACP convention.

Read more on https://t.co/uR9r1A2V79 

 #Biden #KamalaHarris #NAACP #2024Election https://t.co/tIpyB1u3TO"
"D339","P339","0","Take a look at the wrinkles 
Over the left eye and tell me what you think  I have never seen that before.

Video Biden lashes out when asked if he will hand over power to Kamala Harris in second term: Did you fall on your head #KamalaHarris
https://t.co/raXDtePPf2 https://t.co/meoS8R8gmE"
"D340","P340","0","@AdamSchiff Thank you Rep Schiff. Dont pay attention to the trolls here. Youre on the right side of history. Biden is determined to drive us off a cliff. And our democracy hangs in the balance for at least a generation
#PassTheTorch 
#PassTheTorchJoe 
#KamalaHarris2024"
"D341","P341","0","It should be #MichelleObama and not #KamalaHarris to run when Biden quits the race for the presidency."
"D342","P342","0","#VIDEO Vice President Kamala Harris criticizes Donald Trumps choice of J.D. Vance as his running mate, expressing concerns over loyalty and plans for a second term.

#trump #KamalaHarris #USElection2024 #JDVanceVP https://t.co/1WhDi7u5jw"
"D343","P343","0","@l78lancer Will always be a classic Gif and Meme Biden wants to Legalize Weed the other side hates it #votelefttosaveweed #VoteBlueAsifYourLivesDependonit #VoteBlueDownBallott https://t.co/CPc9G81lQG"
"D344","P344","0","Absolutely, Biden has my support Lets do this   #VoteBlueUpandDownBallot"
"D345","P345","0","I am NPPno party preference. Im a 3 issue voter. Stop Trump, Project 2025 amp Trumplicans.  That means Biden amp Dems will get my vote. Not the time to vote 3rd party.
There is no threat implied when I say stop them. Im talking about voting. #VoteBlue #VoteBiden #RoeYourVote"
"D346","P346","0","The #MAGA #gqp is not fit for any office from #POTUS all the way down #ballot
#TrumpIsATraitorAndAConvictedFelon 
#VoteBlueIfYouEverWantToVoteAgain 
#VoteBlueAsifYourLivesDependonit 
#VoteBlueToProtectYourRights"
"D347","P347","0","Dont lose sight of the incredibly good things the Biden/Harris Administration is doing for America.

#VoteBidenHarrisToSaveAmerica 
#VoteBlue"
"D348","P348","0","Block those Democrats that are telling President Biden to step down. Stop giving them the oxygen and attention. Lets finish strong and win this election 
#VoteBidenHarris2024 
#VoteBlueDownBallott 
#RidingWithBiden2024 https://t.co/3i2LHNeviL"
"D349","P349","0","Bidens our guy #VoteBlue"
"D350","P350","0","#MAGA cult s dont know what real loyalty is. Wait until the convicted felon turns his back on them when he loses the election in November. #VoteBlue #VoteBlueToSaveAmerica "
"D256","P351","0","@lauraboerman @hedahunter @BlueStormComin1 @SARA2001NOOR @beansbeth @ResistersUniteX @FredBlueVoter @TimDemts @Tj2Papa @kalmyadown @Mk1973MG @jud39471 @BlueSurfer2024 @ChrisHealth3 @UOFSciFi @gbibuildingco @PKramerica @CarmaVotesBlue @JPworldview Ooh this is spot on  Thank you dear , Laura 
#VoteBlueToProtectWomenRights https://t.co/AAgOxaRm0R"
"D352","P352","0","Elected @theDemocrats If you doubt Biden at the top of the ticket, TAKE IT UP WITH BIDEN. Hes the guy that can make a difference. Broadcasting your doubts to the entire electorate is simply dividing Blue voters. 

Your message must be #VoteBlue"
"D353","P353","0","@mjfree @DeptOfDiscovery Same crap that happened in 2020 all the media hype with Trump and then Biden ends up beating Trump out by over 7 million votes and not only that over 66 of the population came out to vote thats how bad we wanted Trump out and well show up in 2024 well do it again
#VoteBlue https://t.co/pXqexLZDci"
"D354","P354","0","Manhattan DA CALLS BLUFF of House GOP on Hearing

#MattGaetzIsARapistToo
 #VoteBlueDownBallott 
https://t.co/JaMyt74gbC via @YouTube"
"D355","P355","0","After Biden wins re-election, Dem voters need to clean house and get rid of a lot of the cowardly Dems that have been in office too long. Like traitor Adam Schiff  IF hes even still in office. #VoteBlueNoMatterWho"
"D356","P356","0","Im so sorry
Its bn a cornerstone of their agenda since 2016amp its gained more prominence in their new #RNC2024 platform. Worse, its one of the pillars of #Project2025
So glad Im not tuning in to this RNC horror show
#VoteBlueToProtectYourRights
#VoteBlueToStopProject2025 https://t.co/3TRTtuZWCK"
"D357","P357","0","@taradublinrocks @cbouzy I stopped funding him and stopped his fund raising texts. Im very disappointed in his decision.  If I lived in CA, I would still vote for him, #VoteBlueNoMatterWho, and I do admire him still, but Im super pissed about this decision to attempt to overrule the will of the voters."
"D358","P358","0","@AdamParkhomenko Havent watched any of the RNC because they are all liars and traitors. #VoteBlueToSaveDemocracy"
"D256","P359","0","@CorrinaLeeB #VoteBlueToStopProject2025 https://t.co/HUQSE24cNu"
"D360","P360","0","Im remembering all the happiness and dancing in the streets of the USA when President Biden won in 2020. In 2024 we must vote in greater numbers, and go celebrate defeating Trump, again. #VoteBlueAsifYourLivesDependonit #VoteTeamJoe2024 https://t.co/1BVDRZn6Bk"
"D54","P361","0","The GOP is so far right they are almost an apartheid government like @elonmusk amp Peter Thiel the South Africans who fled South Africa want to have in the USA Democratic policies align with78 of Americans Do fall for the 4th Reich #VoteBlueToStopACriminalDictator"
"D362","P362","0","The courts arent going to save us.
The donors arent going to save us.
The media isnt going to save us.
The Democrats arent going to save us.
Joe Biden isnt going to save us.
Only we can save us.
#VoteBlueNoMatterWho"
"D363","P363","0","Biden did this. #VoteBlueAsifYourLivesDependonit 

Scoring 500 million in federal aid to replace the I-83/South Bridge in Harrisburg PA This is a big deal https://t.co/LryWVfLYZa"
"D364","P364","0","@RepAdamSchiff you need to back your party like the Repubs back Trump. They know hes not fit to run but they sure as hell back his play You need to stop publicly calling for Biden to step aside. If he does, i guarantee we lose. #VoteBidenToSaveAmerica   
#VoteBlueDownBallott"
"D365","P365","0","Attention voters: Ignore the polls. VOTE. Make sure you are registered to vote. Plan your vote. Have  a backup plan. Remember: Not voting is a vote for Trump. A 3rd party vote is a vote for Trump. Only a vote for Biden is a vote for Biden.
#VoteBlue #VoteOutTheGOP"
"D366","P366","0","@CBSNews @RepAdamSchiff: How can you look at the accomplishments that the Biden administration has made and say this

Biden sets policy. It only takes empathy and a conscience to do that. Everything else is machinery.
@BidenHQ @WhiteHouse 
#VoteBlueNoMatterWho"
"D367","P367","0","There, but for the grace of God, go I.
gop getting rid of FEMA. Where will you go when your house floods, burns or blows away #VoteBlueAsifYourLivesDependonit"
"D368","P368","0","@NurderK @jensspahn Was fr ein Schleimer  Aber die MAGAs mgen keine Homos  #VoteBlueToStopACriminalDictator   #VoteBlueAsifYourLivesDependonit"
"D369","P369","0","@AmyLynnStL It doesnt really matter what percentage may want him to drop out. When push comes to shove, in November we will be voting for President Joe Biden, and Vice President Kamala Harris. #VoteBlueAsifYourLivesDependonit"
"D370","P370","0","@iAnonPatriot @AOC #VoteBlueToProtectYourRights  My grandsons are in their 20s and voting #Biden"
"D370","P371","0","#VoteBlueToProtectYourRights  cause they are coming for them....my grandsons are in their 20s and voting #Biden"
"D372","P372","0","The GOP has been waging war on everyone not a rich white man for 70 years. This time they dont plan on ever letting go of power again. #VoteBlue"
"D373","P373","0","We become a fascist state if Donald Trump is elected.  #VoteBlueAsifYourLivesDependonit"
"D374","P374","0",".@SpeakerPelosi we support President Biden Unite behind the president and stop this infighting #VoteBlue #VoteBidenHarris2024"
"D375","P375","0","@AdamSchiff Did MAGA got to you. What are you afraid of Are they threatening your family  We will vote for Biden no matter what. #VoteBidenHarris2024 #VoteBlueDownBallott #VoteBlueToProtectWomenRights"
"D376","P376","0","#Trump2024 #VoteBlue"
"D377","P377","0","@NikkiHaley  I, FUCKING HATE LAURA LOOMER, shes a vile, disgusting, waste of a human, so, for me to even touch one her posts.. NIMRATA fits.#trumppedofiles  oh and LAURA . #voteblue #RidingWithBiden2024"
"D378","P378","0","RFK  MAGA
#VoteBlueUpandDownBallot"
"D379","P379","0","@DNC  Play what games you want but it will not budge me. 
I am a Biden/Harris Voter.
#VoteBlueBidenHarris"
"D380","P380","0","#VoteBlue  #RidenWithBidenHarris2024 "
"D381","P381","0","#VoteBlue                                        Ultra MAGA Matt Gaetz speaks tonight at the Republican National Convention I hope he gets BOOd off the stage after watching him harass this man last night https://t.co/hMfDJthewZ"
"D382","P382","0","Trump didnt want to help solve immigration because he wanted to use it during the campaign-convention.

Dont you hate people who are constantly COMPLAINING but dont do anything to solve it

Debbie Donald Downer

Biden gets things done 4 Americans the country #VoteBlue"
"D383","P383","0","Days after an assassination attempt, Trumpublicans at the Trumpublican National Convention are threatening more violence when Trump loses to President Biden this November.
#VoteBlue 
Trumps AWFUL CONVENTION Goes OFF THE RAILS https://t.co/39STz9cqEL via @YouTube"
"D384","P384","0","@commons96055467 My father was an immigrant. Never been able to accept that it was fine for him to come from Germany after WW2, but not for harmless brown people from wherever... Our immigration policy is despicable, amp the racism is abhorrent. This white woman is appalled by the GOP. #VoteBlue"
"D385","P385","0","This is NOT a game and the 2 candidates Biden and tRump are in no way shape for form the same. #VoteBlueAsifYourLivesDependonit #VoteBidenToSaveAmerica"
"D386","P386","0","#Dems have an opportunity to unify and fight for the #Democracy or be backstabbers and see #MAGA #Trump oligarchy with the lose of rights and freedoms all in the name of #YTHegemony #VoteBlue #ProtectLiberty #FightForJustice #BidenHarris #RFKjr is a plant"
"D387","P387","0","@BradMossEsq I mean, REALLY. 

Meanwhile the media keeps talking about how Biden should drop out. I dont want their opinions. I want them to do their jobs and investigate and report back. 

#VoteBlueToSaveAmerica 
#VoteBlueToSaveDemocracy
#VoteBluetoProtectYourRights
#VoteBidenHarris2024"
"D376","P388","0","#LeakedAudio #JDVance #Trump2024 #VoteBlue #wednesdaythought"
"D389","P389","0","@highbrownobrow You know what really pisses me off about the Republicans is that they keep saying every American 
Leave me and every other person that would never vote for Donald Trump out of it 
#VoteBlueToStopACriminalDictator"
"D390","P390","0","These Democrats well mainly the white male ones need to shut the fuck up. There are bigger stakes in this election,Its not about his Biden winning.... America amp Democracy needs to win. Stop being ignorant Unite amp #VoteBlue"
"D391","P391","0","Ill go further-yes he is our current threat but listen to him and know there are 300 creators of #Project2025 who feel the same way and  are just trying to serve it up in a more palatable manner. Mark spoke at the RNC for reason. because he speaks for the party. #voteblue"
"D392","P392","0","This push by rich white men supposed Dems to oust Biden, has made it clear theyre not listening to our voices of support, if the dems lose the house, senate, amp poresidency which I hope they dont, its their fault. Ill vote for anyone on the blue ticket to beat Trump. #voteblue"
"D393","P393","0","@JoJoFromJerz I am not there at all. Biden all the way I dont know whats wrong with some people - other than way too many Americans have gotten passive and lazy. 

Go get em @JoeBiden #VoteBlueAsifYourLivesDependonit"
"D394","P394","0","@Tazerface16 @JenC222 @AdamSchiff @SpeakerPelosi @RepJeffries Hey @AdamSchiff, @SpeakerPelosi, @RepJeffries

I have President Bidens back 

Do you

#VoteBlue 
#RejectTheMagaMenace  #RidinWithBiden https://t.co/TjJ3U7ePcw"
"D395","P395","0","@RNCResearch Hes right Biden already ANNOUNCED he is going to REFORM the court 
#VoteBlueUpandDownBallot 
#VoteForJoeNotThePsycho https://t.co/QrxD8esXcM"
"D396","P396","0","Thank you Joe Biden for a Great Economic recovery from TFGs pandemic chaos.
UNITED to vote in a BLUE TSUNAMI. The Democrats restarted our economy again. Four more years
#VoteBlueUpandDownBallot 
#VoteBlueToProtectWomenRights"
"D397","P397","0","@RepMTG You are no longer republicans ..there is no more GOP.
#VoteBlueDownBallott #VoteBlueToStopACriminalDictator https://t.co/fwf34SXoUx"
"D398","P398","0","@GOP @TrumpDailyPosts Project 2025 also contains plans to?destroy the National Monument system, and?replace federal employees with Trump loyalists, among many other radical measures. crazy  #VoteBlueDownBallott"
"D399","P399","0","If I seem a bit angry these days, its because I am.  Im sick and tired of the Nationalists trying to turn this country into a theocracy and the MAGA clowns trying to install an autocrat.  Im also sick and tired of the senseless shootings.  
#VoteBlue #USDemocracy"
"D400","P400","0","As if you need one more reason to vote blue, if the GOP wins the Senate and Mitch is no longer leader, they will drop the filibuster and pass all kinds of bad law with 51 Senators who represent 45 of America. Its NOT what Democracy looks like

#VoteBlue #VoteBlueDownBallot"
"D401","P401","0","@GOP @SarahHuckabee #VoteBlueAsifYourLivesDependonit https://t.co/txkcI02jJ3"
"D25","P402","0","#VoteBlueStopTheGOPCoup"
"D403","P403","0","..#JDVance of Ohio was the guy who made the least sense.

Weak and tired Trump steamrolled into picking the guy who made the least sense

#trump #TrumpIsProject2025 #maga #VoteForJoeNotThePsycho #USAforBiden #VoteBlueForABetterAmerica 
 https://t.co/gpiqCX1N5x"
"D404","P404","0","#MAGA If you have a Trump Bible then you have a copy of his new constitution. No amendments 12-27. 
The womens right to vote isnt there.
#VoteBlueToStopACriminalDictator 
#VoteBidenToSaveAmerica"
"D405","P405","0","Her husband was killed on Saturday. She got a call from #Trump on TUESDAY, 3 days later. Trump was too busy GOLFING the day after the shooting to call her. #Biden called her. She didnt speak to him, but he called. Thats the difference. #VoteBlue 
https://t.co/fHPQigmFFf"
"D406","P406","0","Maybe GOP Republican MAGA conservatives have just as uncomfortable with Trumps age as some Democrats are with Bidens  #VoteBlueNoMatterWho #BlueWaveRising "
"D407","P407","0","If you suffer from #chronicillness get ready. If you are #disabled be prepared. The @GOP is determined to implement project 2025. They claim to be pro-life but we all know that its not the truth They only care about money amp power. #VoteBlueYourLivesDependOnIt  2/2"
"D408","P408","0","@acnewsitics @MichelleKinney as usual.  But THESE are NOT usual times or circumstances -  Not while the FUTURE is in jeopardy  Dems, Indies and original, old school Repubs since your GOP has been usurped out of existence #GetItTogether Now #VoteBlueUpandDownBallot or were all done, finito, no more"
"D409","P409","0","Lipstick on a pig is still a pig.

Agenda 47 is still Project 2025.

#VoteBlueDownBallot #VoteBidenHarris2024 

Donald Trumps Agenda 47 is just as bad for LGBTQ people as Project 2025 - LGBTQ Nation https://t.co/ilSwfmj76E"
"D410","P410","0","@GOP @ChairmanWhatley How many of you make 5 MILLION a year

Yeah . . . I dont make 5,000,000 a year either

 #TrumpsProject2025 will make US PAY for a huge tax cut for Trumps rich friends 

125 of us paying an EXTRA 2600 covers one tax cut of 325,000 

#VoteBlueToProtectYourself"
"D411","P411","0","Are you more worried about Bidens age, or those policies like deportation of 1 million people who lived here a long time, Social Security going away, and so many more life will not be the same mother Trump read about it then #VoteBlueDownBallott blue"
"D412","P412","0","ICYMI, #MAGA. 

#VoteBlue"
"D413","P413","0","#Hope #USA #VoteBlue reasons from Madam #VicePresident of The #UnitedStatesOfAmerica https://t.co/olUV2nKn1o #GenZ lead #CodifyRoe #DemocratsDeliver Trifecta ideal a #RepublicansAreTheProblem opposition #GetThemOut amp #FarRight #TFG #MAGA #GOP American social-economic stagnation"
"D356","P414","0","They got nothing. Maga Republicans only how know to lie. Not an honest person in their ranks. Not one
 
They have no recourse. All the data points to this 

#VoteBlueAmerica "
"D415","P415","0","Why is no one asking the RNC or its surrogates why @realDonaldTrump didnt need a bandage on his ear the day after the rally  while golfing, but needs a HUGE dressing for the convention

#ConMan 
#Gaslighting 

#VoteBluetoSaveDemocracy"
"D416","P416","0","#VoteBlue #VoteBlueAsifYourLivesDependonit 
#Democrats #Biden - if thats the only choice to avoid Fascist Militia on your street. https://t.co/Hx1y2QjeyA"
"D417","P417","0","@jepowe11 @darafaye Unknown. Maybe he abused her to death tho. Whatever it is, its safe to say that his first wife wasnt happy in the relationship and this is what MAGA want: women to remain married to abusive husbands til death. #VoteBlueToProtectWomenRights"
"D418","P418","0","Tim Ryan turned on Biden during his Senate run.
Voters turned on Ryan.
We ended up with Vance.
Vance is now the Vice president candidate.
Our votes matter more than ever before.
#Voteblue"
"D419","P419","0","#StagedAssassinationAttempt #stagedbytrump #VoteBlueToStopACriminalDictator #VoteBlueUpandDownBallot #DefeatMAGA #RidinWithBidenHarris2024"
"D257","P420","0","The Republican Party is about Selling Out https://t.co/kEt2B9IH1i via @YouTube Amber Rose at the RNC is like having a arsonist in a fire department as chief, ridiculous #TrumpIsAnExistentialThreat #VoteBlueToPreserveYourRights"
"D419","P421","0","@RepJeffries Yell your fellow members to stop stabbing Biden in the back and start going after the corrupt MAGA cult. #VoteBlueToStopACriminalDictator #VoteBlueUpandDownBallot #DefeatMAGA #RidinWithBidenHarris2024 #DarkBrandonRises"
"D412","P422","0","#MAGA ----gt #VoteBlue"
"D423","P423","0","@NewsHour Why do you put this BS up when you know the mainstream polls are skewed/paid for by RNC/orange julius Dems are FIRMLY behind Joe
#VoteBlueAsifYourLivesDependonit  #VoteBlueDownBallot  #VoteBlueToProtectWomenRights"
"D424","P424","0","@mjfree ME Im voting for Biden #VoteBlueToPreserveYourRights"
"D425","P425","0","#Republicans #Women #GOP #seniors #Veterans 
#VoteBlueToSaveAmericaAndDemocracy 
#VoteBlueToStopCriminalDictatorTrump "
"D426","P426","0","The Telegraph on Ukraine The Latest, 7/17/2024, reports that if Trump and Vance are elected in November the US will pull out of NATO. #VoteBlueAsifYourLivesDependonit"
"R1","P427","0","@ianbremmer LOLOLOL. Until the Waffle House opened up. #cmonman #maga https://t.co/h0XCTse1zp"
"R2","P428","0","@mattysoul @SChimamoto
#MAGA #FJB IFBAP  https://t.co/bNg6MHLjy4"
"R3","P429","0","#Trump #TrumpRally #SecretService #Trump2024 #DonaldTrump #MAGA
How the Secret Service acted at the Trump Rally:

https://t.co/tsSgfYTCH5"
"R4","P430","0","@RealMattCouch Our next President  #MAGA"
"R5","P431","0","@israelUSAforeve Ok  And  Nobody cares.
#Trump2024
#MAGA
#AmericaFirst"
"R6","P432","0","#maga know not to buy teslas  they wont run at night because the sun is not out "
"R7","P433","0","@TONYxTWO Prayers up to that patriot. He should recover faster.

#MAGA"
"R8","P434","0","@realTuckFrumper Just so you know if Dems in Congress knock him off the Ballot   #MAGA is prepared to sue states to have Biden put back on the Ballot.  Learn the #Facts people b4 you start spreading this BS."
"R9","P435","0","@LivingInArcata @MayoIsSpicyy Were better off him not explaining since it will only drag out this self-inflicted torture when the stakes couldnt be higher, we are collectively shotting ourselves in the foot. Were fighting #MAGA amp shouldt be fighting each other. He knows that. So, why woud he do this"
"R10","P436","0","@LupusWarrior69 @GOP #magaIsATerroristOrg and must be stopped by voting #BidenHarris2024ToProtectDemocracy"
"R2","P437","0","@Thapz @SChimamoto
#MAGA #FJB IFBAP "
"R12","P438","0","Treason 
They knew before POTUS Trump even got on stage...  #MAGA"
"R13","P439","0","Love the alpha vibe @RealPNavarro FIGHT FIGHT FIGHT #MAGA #RNC2024 God Bless You Sir "
"R2","P440","0","@softkhay @SChimamoto
#MAGA #FJB IFBAP "
"R2","P441","0","@accordingtowoz @SChimamoto
#MAGA #FJB IFBAP  https://t.co/xb55SAcyT4"
"R16","P442","0","#TrumpAssasinationAttempt  #MAGA2024 May God bless and protect America and President Donald Trump"
"R17","P443","0","@BTCArchive Lets go TRUMP2024  #MAGA"
"R18","P444","0","I cant with people #MAGA #RNC2024 #RNCConvention #RNC #RNCConvention2024 https://t.co/bJBHCFh85k"
